ENTE;ESTADO_AFILIADO;ESTADO
692559.0;ACTIVO;ANP       
815532.0;ACTIVO;RET       
7438158.0;ACTIVO;AAP       
879760.0;ACTIVO;ANP       
4029950.0;ACTIVO;RET       
826792.0;ACTIVO;RET       
1046017.0;ACTIVO;ANP       
10570518.0;ACTIVO;AAP       
580754.0;ACTIVO;AAP       
889130.0;ACTIVO;AAP       
5714170.0;ACTIVO;RET       
2173779.0;ACTIVO;RET       
4104485.0;ACTIVO;RET       
1178370.0;ACTIVO;AAP       
10209666.0;ACTIVO;ANP       
10886657.0;ACTIVO;AAP       
693913.0;ACTIVO;AAP       
11230334.0;ACTIVO;AAP       
4477824.0;ACTIVO;ACA       
2115722.0;ACTIVO;RET       
8716542.0;ACTIVO;AAP       
772239.0;ACTIVO;AAP       
9003123.0;ACTIVO;AAP       
2869718.0;ACTIVO;ACA       
652392.0;ACTIVO;RET       
5228249.0;ACTIVO;RET       
4804329.0;ACTIVO;RET       
4159271.0;ACTIVO;AAP       
5422292.0;ACTIVO;AAP       
8697047.0;ACTIVO;AAP       
6363440.0;ACTIVO;AAP       
3852488.0;ACTIVO;ANP       
380536.0;ACTIVO;AAP       
2579741.0;ACTIVO;ACA       
1428974.0;ACTIVO;RET       
85444.0;ACTIVO;AAP       
3654557.0;ACTIVO;ANP       
2362693.0;ACTIVO;RET       
5327818.0;ACTIVO;AAP       
5758371.0;ACTIVO;AAP       
1517535.0;ACTIVO;AAP       
695779.0;ACTIVO;RET       
594396.0;ACTIVO;AAP       
2225236.0;ACTIVO;AAP       
117824.0;ACTIVO;ANP       
388936.0;ACTIVO;ANP       
2691714.0;ACTIVO;RET       
3081507.0;ACTIVO;AAP       
9958014.0;ACTIVO;ACA       
1194658.0;ACTIVO;ACA       
6175791.0;ACTIVO;ACA       
412001.0;ACTIVO;AAP       
2859936.0;ACTIVO;RET       
2233527.0;ACTIVO;RET       
639215.0;ACTIVO;RET       
5896743.0;ACTIVO;AAP       
4080491.0;ACTIVO;RET       
1482805.0;ACTIVO;RET       
1436075.0;ACTIVO;AAP       
1359167.0;ACTIVO;ACA       
3596422.0;RETIRADO;
7366571.0;RETIRADO;
6456726.0;RETIRADO;RET       
3679510.0;RETIRADO;
2248688.0;RETIRADO;
3991893.0;RETIRADO;
11174874.0;RETIRADO;RET       
4886206.0;RETIRADO;
10258947.0;RETIRADO;
5515725.0;RETIRADO;RET       
1446123.0;RETIRADO;
2125190.0;RETIRADO;
4554176.0;RETIRADO;
3976007.0;RETIRADO;
508189.0;RETIRADO;RET       
121159.0;RETIRADO;RET       
11277838.0;RETIRADO;
113472.0;RETIRADO;RET       
1022876.0;RETIRADO;
2958670.0;RETIRADO;RET       
4671439.0;RETIRADO;
3579338.0;RETIRADO;
1910603.0;RETIRADO;
6178985.0;RETIRADO;
2401765.0;RETIRADO;RET       
4730742.0;RETIRADO;
5809940.0;RETIRADO;
3445642.0;RETIRADO;RET       
6009904.0;RETIRADO;
7302095.0;RETIRADO;RET       
3507373.0;RETIRADO;RET       
5495466.0;RETIRADO;RET       
5276504.0;RETIRADO;
1385907.0;RETIRADO;
204029.0;RETIRADO;RET       
10984057.0;RETIRADO;
6099597.0;RETIRADO;
3251434.0;RETIRADO;
4334465.0;RETIRADO;
2106209.0;RETIRADO;
4563449.0;RETIRADO;RET       
10697633.0;RETIRADO;
857185.0;RETIRADO;
762801.0;RETIRADO;RET       
4593855.0;RETIRADO;
10651145.0;RETIRADO;
5637218.0;RETIRADO;RET       
1593971.0;RETIRADO;RET       
288575.0;RETIRADO;RET       
245167.0;RETIRADO;RET       
526658.0;RETIRADO;RET       
2189371.0;RETIRADO;RET       
4012469.0;RETIRADO;RET       
4647129.0;RETIRADO;
5124046.0;RETIRADO;RET       
5443622.0;RETIRADO;
3765675.0;RETIRADO;
130115.0;RETIRADO;RET       
2777162.0;RETIRADO;
1255738.0;RETIRADO;RET       
12130948.0;RETIRADO;RET       
2761836.0;RETIRADO;
3429435.0;RETIRADO;
185408.0;RETIRADO;RET       
600397.0;RETIRADO;RET       
793676.0;RETIRADO;
6394634.0;RETIRADO;RET       
4741889.0;RETIRADO;
687562.0;RETIRADO;RET       
59859.0;RETIRADO;RET       
6854291.0;RETIRADO;
4762979.0;RETIRADO;
3647608.0;RETIRADO;
11300048.0;RETIRADO;
3381665.0;RETIRADO;RET       
1223343.0;RETIRADO;RET       
4170708.0;RETIRADO;RET       
4252423.0;RETIRADO;
3837245.0;RETIRADO;
1387909.0;RETIRADO;
6609740.0;RETIRADO;
1877041.0;RETIRADO;
3023004.0;RETIRADO;
740199.0;RETIRADO;RET       
6703627.0;RETIRADO;RET       
3868223.0;RETIRADO;
6705602.0;RETIRADO;
199303.0;RETIRADO;RET       
407674.0;RETIRADO;RET       
3455782.0;RETIRADO;
2917171.0;RETIRADO;RET       
2875329.0;RETIRADO;RET       
3709013.0;RETIRADO;
1954967.0;RETIRADO;
6336614.0;RETIRADO;RET       
5944701.0;RETIRADO;
4786347.0;RETIRADO;
3546278.0;RETIRADO;
6159563.0;RETIRADO;
5714807.0;RETIRADO;RET       
4963513.0;RETIRADO;
3282189.0;RETIRADO;
11641821.0;RETIRADO;RET       
2380711.0;RETIRADO;
4276883.0;RETIRADO;RET       
2887812.0;RETIRADO;
3094349.0;RETIRADO;RET       
3682327.0;RETIRADO;RET       
7396338.0;RETIRADO;
7143888.0;RETIRADO;RET       
181157.0;RETIRADO;RET       
10609559.0;RETIRADO;RET       
976014.0;RETIRADO;
6345393.0;RETIRADO;RET       
2886630.0;RETIRADO;
1433626.0;RETIRADO;RET       
10134975.0;RETIRADO;
7096245.0;RETIRADO;
4209052.0;RETIRADO;RET       
7433126.0;RETIRADO;
1890208.0;RETIRADO;
597859.0;RETIRADO;RET       
2155986.0;RETIRADO;RET       
3027966.0;RETIRADO;RET       
2095828.0;RETIRADO;
324204.0;RETIRADO;
338696.0;RETIRADO;RET       
1854437.0;RETIRADO;
10458982.0;RETIRADO;
8568472.0;RETIRADO;
2605359.0;RETIRADO;
3311547.0;RETIRADO;RET       
49818.0;RETIRADO;RET       
6179981.0;RETIRADO;
4573659.0;RETIRADO;
4482238.0;RETIRADO;
5954347.0;RETIRADO;
4814833.0;RETIRADO;
1460369.0;RETIRADO;
4606355.0;RETIRADO;
3400659.0;RETIRADO;RET       
287562.0;RETIRADO;RET       
1935112.0;RETIRADO;
2980165.0;RETIRADO;RET       
3354751.0;RETIRADO;
7210347.0;RETIRADO;
10530479.0;RETIRADO;RET       
5347996.0;RETIRADO;
330913.0;RETIRADO;
824369.0;RETIRADO;
905833.0;RETIRADO;RET       
869728.0;RETIRADO;
10884945.0;RETIRADO;RET       
6630225.0;RETIRADO;
4609157.0;RETIRADO;
998373.0;RETIRADO;RET       
4250845.0;RETIRADO;
7367682.0;RETIRADO;
2144872.0;RETIRADO;
10940985.0;RETIRADO;RET       
18927.0;RETIRADO;RET       
474339.0;RETIRADO;RET       
4189653.0;RETIRADO;
4225559.0;RETIRADO;
9909434.0;RETIRADO;
4257575.0;RETIRADO;
3530390.0;RETIRADO;
3256461.0;RETIRADO;
7393473.0;RETIRADO;
3940271.0;RETIRADO;
10539558.0;RETIRADO;
1065036.0;RETIRADO;
7004312.0;RETIRADO;
5519949.0;RETIRADO;RET       
2833185.0;RETIRADO;RET       
3217412.0;RETIRADO;
2371393.0;RETIRADO;RET       
4358170.0;RETIRADO;
4725668.0;RETIRADO;
3318141.0;RETIRADO;
1440644.0;RETIRADO;
911835.0;RETIRADO;RET       
3121161.0;RETIRADO;RET       
11929391.0;RETIRADO;
5142696.0;RETIRADO;
4617534.0;RETIRADO;RET       
1004615.0;RETIRADO;
3858583.0;RETIRADO;
6962272.0;RETIRADO;RET       
1236696.0;RETIRADO;RET       
5490834.0;RETIRADO;
794809.0;RETIRADO;
5345033.0;RETIRADO;
1747745.0;RETIRADO;
1696966.0;RETIRADO;
1924415.0;RETIRADO;
5761724.0;RETIRADO;RET       
824374.0;RETIRADO;
651678.0;RETIRADO;RET       
6985511.0;RETIRADO;RET       
5437021.0;RETIRADO;
11795278.0;RETIRADO;
3235941.0;RETIRADO;RET       
5158774.0;RETIRADO;RET       
5373633.0;RETIRADO;
6058577.0;RETIRADO;
3565101.0;RETIRADO;
1215520.0;RETIRADO;
6750492.0;RETIRADO;RET       
4680953.0;RETIRADO;
2246825.0;RETIRADO;
2414084.0;RETIRADO;
1124052.0;RETIRADO;
2856193.0;RETIRADO;
4355085.0;RETIRADO;
3794182.0;RETIRADO;
482554.0;RETIRADO;RET       
7338786.0;RETIRADO;
6899660.0;RETIRADO;RET       
4518047.0;RETIRADO;
5238136.0;RETIRADO;
17449.0;RETIRADO;RET       
12251114.0;RETIRADO;RET       
3912983.0;RETIRADO;RET       
3121984.0;RETIRADO;RET       
2817469.0;RETIRADO;RET       
566232.0;RETIRADO;RET       
149472.0;RETIRADO;RET       
857378.0;RETIRADO;
5286671.0;RETIRADO;
224309.0;RETIRADO;RET       
368748.0;RETIRADO;RET       
6449702.0;RETIRADO;RET       
3003523.0;RETIRADO;
2449932.0;RETIRADO;
3105401.0;RETIRADO;RET       
2182166.0;RETIRADO;RET       
5646943.0;RETIRADO;
5110714.0;RETIRADO;RET       
2768888.0;RETIRADO;
3491792.0;RETIRADO;
789367.0;RETIRADO;
1631790.0;RETIRADO;RET       
11192422.0;RETIRADO;RET       
7031649.0;RETIRADO;RET       
4383489.0;RETIRADO;RET       
7153955.0;RETIRADO;
11151467.0;RETIRADO;RET       
6319092.0;RETIRADO;RET       
4899887.0;RETIRADO;RET       
5432393.0;RETIRADO;
11156895.0;RETIRADO;
4889013.0;RETIRADO;
4142827.0;RETIRADO;RET       
1552110.0;RETIRADO;RET       
11884942.0;RETIRADO;
832935.0;RETIRADO;
10873414.0;RETIRADO;
10961248.0;RETIRADO;RET       
4646766.0;RETIRADO;
11375579.0;RETIRADO;
272143.0;RETIRADO;RET       
2839324.0;RETIRADO;RET       
4123800.0;RETIRADO;RET       
7406639.0;RETIRADO;
2124190.0;RETIRADO;RET       
196739.0;RETIRADO;RET       
7113446.0;RETIRADO;RET       
3294209.0;RETIRADO;RET       
131040.0;RETIRADO;RET       
9979877.0;RETIRADO;
1291098.0;RETIRADO;RET       
10207896.0;RETIRADO;RET       
3836751.0;RETIRADO;
10723819.0;RETIRADO;
4646934.0;RETIRADO;
1704788.0;RETIRADO;
858011.0;RETIRADO;
6452068.0;RETIRADO;RET       
3571581.0;RETIRADO;
4186218.0;RETIRADO;
6349307.0;RETIRADO;RET       
1549874.0;RETIRADO;
1820466.0;RETIRADO;RET       
4603735.0;RETIRADO;
534919.0;RETIRADO;RET       
4261174.0;RETIRADO;RET       
12036757.0;RETIRADO;
5011982.0;RETIRADO;RET       
2233997.0;RETIRADO;
1458187.0;RETIRADO;RET       
3777720.0;RETIRADO;RET       
2122182.0;RETIRADO;RET       
4618888.0;RETIRADO;
6305641.0;RETIRADO;RET       
10819646.0;RETIRADO;RET       
4079569.0;RETIRADO;
7078415.0;RETIRADO;RET       
3760996.0;RETIRADO;RET       
2574084.0;RETIRADO;
1415292.0;RETIRADO;
1508237.0;RETIRADO;
3903380.0;RETIRADO;
5278692.0;RETIRADO;
2989724.0;RETIRADO;
917979.0;RETIRADO;
1565468.0;RETIRADO;
2010019.0;RETIRADO;
11704131.0;RETIRADO;RET       
3986632.0;RETIRADO;RET       
1514847.0;RETIRADO;RET       
2623772.0;RETIRADO;
4204387.0;RETIRADO;RET       
1644696.0;RETIRADO;
3173739.0;RETIRADO;
5437696.0;RETIRADO;
6558494.0;RETIRADO;
12060.0;RETIRADO;RET       
5383462.0;RETIRADO;
2247534.0;RETIRADO;
5996831.0;RETIRADO;
1127740.0;RETIRADO;
5585426.0;RETIRADO;
6006331.0;RETIRADO;
2523696.0;RETIRADO;
4180031.0;RETIRADO;
10637027.0;RETIRADO;RET       
2556710.0;RETIRADO;
2196555.0;RETIRADO;RET       
356138.0;RETIRADO;RET       
7107675.0;RETIRADO;
11941620.0;RETIRADO;
3213948.0;RETIRADO;
3798649.0;RETIRADO;
6488670.0;RETIRADO;
2517332.0;RETIRADO;
10998905.0;RETIRADO;
4061495.0;RETIRADO;RET       
502876.0;RETIRADO;RET       
3435367.0;RETIRADO;RET       
4448146.0;RETIRADO;
5220497.0;RETIRADO;
3187891.0;RETIRADO;RET       
4992586.0;RETIRADO;RET       
1838166.0;RETIRADO;
11807507.0;RETIRADO;
255450.0;RETIRADO;RET       
10843335.0;RETIRADO;RET       
6048207.0;RETIRADO;
1479805.0;RETIRADO;
7492511.0;RETIRADO;
3897485.0;RETIRADO;
2340860.0;RETIRADO;
10431509.0;RETIRADO;
4480376.0;RETIRADO;
1746931.0;RETIRADO;
4677861.0;RETIRADO;
496971.0;RETIRADO;RET       
6968639.0;RETIRADO;RET       
400133.0;RETIRADO;RET       
1733946.0;RETIRADO;
3210781.0;RETIRADO;
7292140.0;RETIRADO;
6852782.0;RETIRADO;
8301534.0;RETIRADO;RET       
2877527.0;RETIRADO;
7645378.0;RETIRADO;RET       
8535110.0;RETIRADO;RET       
2448656.0;RETIRADO;RET       
2931398.0;RETIRADO;
1938113.0;RETIRADO;
2013679.0;RETIRADO;
2617203.0;RETIRADO;
10673300.0;RETIRADO;
377981.0;RETIRADO;RET       
4173019.0;RETIRADO;
3131401.0;RETIRADO;RET       
3182128.0;RETIRADO;
11070894.0;RETIRADO;RET       
4259368.0;RETIRADO;RET       
12011041.0;RETIRADO;
5366466.0;RETIRADO;
6945578.0;RETIRADO;RET       
2879402.0;RETIRADO;RET       
109362.0;RETIRADO;RET       
11074912.0;RETIRADO;RET       
4426696.0;RETIRADO;
3212129.0;RETIRADO;RET       
252744.0;RETIRADO;RET       
4143733.0;RETIRADO;
5485572.0;RETIRADO;
10319626.0;RETIRADO;RET       
2303992.0;RETIRADO;RET       
4290436.0;RETIRADO;
2008241.0;RETIRADO;
344028.0;RETIRADO;RET       
5477856.0;RETIRADO;
6191494.0;RETIRADO;RET       
2883008.0;RETIRADO;RET       
3773494.0;RETIRADO;
1451273.0;RETIRADO;
3375149.0;RETIRADO;
3201778.0;RETIRADO;
5120171.0;RETIRADO;
2273021.0;RETIRADO;
2626407.0;RETIRADO;
5399130.0;RETIRADO;
4413276.0;RETIRADO;
617494.0;RETIRADO;RET       
6058305.0;RETIRADO;
10333438.0;RETIRADO;RET       
12103131.0;RETIRADO;RET       
4082618.0;RETIRADO;
664549.0;RETIRADO;RET       
2554812.0;RETIRADO;
6916112.0;RETIRADO;RET       
5526324.0;RETIRADO;
11405233.0;RETIRADO;
4471849.0;RETIRADO;
10851535.0;RETIRADO;
10868325.0;RETIRADO;
6888521.0;RETIRADO;
1477566.0;RETIRADO;RET       
830962.0;RETIRADO;RET       
2825187.0;RETIRADO;RET       
2749743.0;RETIRADO;RET       
5494506.0;RETIRADO;
1543959.0;RETIRADO;
5209840.0;RETIRADO;
7281097.0;RETIRADO;
5340376.0;RETIRADO;
2377770.0;RETIRADO;RET       
7346297.0;RETIRADO;
2664061.0;RETIRADO;RET       
776799.0;RETIRADO;RET       
825813.0;RETIRADO;
2102722.0;RETIRADO;
1417634.0;RETIRADO;
5182669.0;RETIRADO;
5814186.0;RETIRADO;
1292825.0;RETIRADO;RET       
6351709.0;RETIRADO;
5459096.0;RETIRADO;
3093643.0;RETIRADO;
3131393.0;RETIRADO;RET       
10632558.0;RETIRADO;
1375091.0;RETIRADO;
4525047.0;RETIRADO;
281742.0;RETIRADO;RET       
6458621.0;RETIRADO;RET       
2068941.0;RETIRADO;
5867104.0;RETIRADO;RET       
3800743.0;RETIRADO;
1678497.0;RETIRADO;
9997663.0;RETIRADO;
3199003.0;RETIRADO;
1429854.0;RETIRADO;RET       
2157884.0;RETIRADO;
6806019.0;RETIRADO;
6689643.0;RETIRADO;
11231261.0;RETIRADO;
4186066.0;RETIRADO;
323486.0;RETIRADO;
7081923.0;RETIRADO;RET       
2250450.0;RETIRADO;
1054108.0;RETIRADO;
898125.0;RETIRADO;
12225224.0;RETIRADO;
776446.0;RETIRADO;RET       
2943165.0;RETIRADO;RET       
1869590.0;RETIRADO;
288472.0;RETIRADO;RET       
6894981.0;RETIRADO;
7118546.0;RETIRADO;
11046576.0;RETIRADO;RET       
6814395.0;RETIRADO;
3276830.0;RETIRADO;
1046206.0;RETIRADO;
3631171.0;RETIRADO;
2617318.0;RETIRADO;RET       
298826.0;RETIRADO;RET       
11644758.0;RETIRADO;RET       
249822.0;RETIRADO;RET       
3591966.0;RETIRADO;
4792969.0;RETIRADO;
6938214.0;RETIRADO;RET       
1961138.0;RETIRADO;
152454.0;RETIRADO;RET       
10938198.0;RETIRADO;
4005121.0;RETIRADO;
809351.0;RETIRADO;RET       
6402187.0;RETIRADO;RET       
4228820.0;RETIRADO;RET       
5641873.0;RETIRADO;
126622.0;RETIRADO;RET       
3246289.0;RETIRADO;
1871460.0;RETIRADO;RET       
7274949.0;RETIRADO;
4648068.0;RETIRADO;
10962769.0;RETIRADO;RET       
6166621.0;RETIRADO;
2552885.0;RETIRADO;
4096582.0;RETIRADO;
4179305.0;RETIRADO;
4933887.0;RETIRADO;
4748391.0;RETIRADO;
2342899.0;RETIRADO;
2406943.0;RETIRADO;
7148541.0;RETIRADO;
2070466.0;RETIRADO;RET       
5251940.0;RETIRADO;
4899726.0;RETIRADO;
6854846.0;RETIRADO;
3569917.0;RETIRADO;
2605108.0;RETIRADO;
1861111.0;RETIRADO;
7095263.0;RETIRADO;
6686529.0;RETIRADO;
3216859.0;RETIRADO;
3036625.0;RETIRADO;
11727553.0;RETIRADO;
7527048.0;RETIRADO;
8160338.0;RETIRADO;
11431007.0;RETIRADO;
4693341.0;RETIRADO;
4068240.0;RETIRADO;RET       
1509920.0;RETIRADO;RET       
745731.0;RETIRADO;
4682637.0;RETIRADO;
6348609.0;RETIRADO;RET       
5559399.0;RETIRADO;
10127129.0;RETIRADO;
2312454.0;RETIRADO;
11331006.0;RETIRADO;
5894821.0;RETIRADO;RET       
5651880.0;RETIRADO;
4468069.0;RETIRADO;
3837864.0;RETIRADO;
1147501.0;RETIRADO;
1831100.0;RETIRADO;RET       
4925286.0;RETIRADO;
10203915.0;RETIRADO;
676630.0;RETIRADO;RET       
1825856.0;RETIRADO;
2976645.0;RETIRADO;
6561328.0;RETIRADO;
7170009.0;RETIRADO;
1256523.0;RETIRADO;
6937834.0;RETIRADO;RET       
2096173.0;RETIRADO;
5578430.0;RETIRADO;RET       
1689209.0;RETIRADO;
4104361.0;RETIRADO;
219265.0;RETIRADO;RET       
257478.0;RETIRADO;RET       
978750.0;RETIRADO;RET       
296092.0;RETIRADO;RET       
831669.0;RETIRADO;
6651932.0;RETIRADO;
5657011.0;RETIRADO;
3712925.0;RETIRADO;
4684736.0;RETIRADO;
7078163.0;RETIRADO;RET       
2438691.0;RETIRADO;
10700879.0;RETIRADO;
846362.0;RETIRADO;
2180427.0;RETIRADO;RET       
4619409.0;RETIRADO;
6960374.0;RETIRADO;
3349093.0;RETIRADO;
7182589.0;RETIRADO;
3187415.0;RETIRADO;RET       
1633813.0;RETIRADO;
2840334.0;RETIRADO;RET       
7949362.0;RETIRADO;RET       
5440927.0;RETIRADO;
8444530.0;RETIRADO;RET       
133418.0;RETIRADO;RET       
624654.0;RETIRADO;RET       
6095382.0;RETIRADO;
4406749.0;RETIRADO;RET       
4221505.0;RETIRADO;
3606258.0;RETIRADO;
6041094.0;RETIRADO;
2994181.0;RETIRADO;
2643064.0;RETIRADO;
3634307.0;RETIRADO;RET       
4518065.0;RETIRADO;
7004916.0;RETIRADO;RET       
11171020.0;RETIRADO;
6639985.0;RETIRADO;RET       
458936.0;RETIRADO;RET       
1207629.0;RETIRADO;
3359501.0;RETIRADO;RET       
11935492.0;RETIRADO;RET       
4187771.0;RETIRADO;
5727720.0;RETIRADO;RET       
7050075.0;RETIRADO;
2213307.0;RETIRADO;
11261290.0;RETIRADO;RET       
4107531.0;RETIRADO;
6891341.0;RETIRADO;
6357729.0;RETIRADO;RET       
821407.0;RETIRADO;
4630315.0;RETIRADO;
320780.0;RETIRADO;
175232.0;RETIRADO;RET       
4671679.0;RETIRADO;
4598391.0;RETIRADO;
10636388.0;RETIRADO;
2129874.0;RETIRADO;
4133734.0;RETIRADO;RET       
4063116.0;RETIRADO;RET       
6537887.0;RETIRADO;RET       
5563159.0;RETIRADO;
2095775.0;RETIRADO;
1575703.0;RETIRADO;RET       
5369765.0;RETIRADO;
4315032.0;RETIRADO;RET       
4665967.0;RETIRADO;
1100118.0;RETIRADO;
5238142.0;RETIRADO;
11597166.0;RETIRADO;RET       
4541338.0;RETIRADO;
5398705.0;RETIRADO;RET       
2472857.0;RETIRADO;RET       
4136448.0;RETIRADO;RET       
6088615.0;RETIRADO;
7970415.0;RETIRADO;
1857459.0;RETIRADO;RET       
12105454.0;RETIRADO;
3710354.0;RETIRADO;
3813031.0;RETIRADO;RET       
2785028.0;RETIRADO;RET       
3192424.0;RETIRADO;
1325314.0;RETIRADO;RET       
8695441.0;RETIRADO;RET       
4347138.0;RETIRADO;
8569934.0;RETIRADO;RET       
11142231.0;RETIRADO;RET       
5988273.0;RETIRADO;
6815708.0;RETIRADO;
4511386.0;RETIRADO;
2597713.0;RETIRADO;
6987021.0;RETIRADO;RET       
2724320.0;RETIRADO;
6402305.0;RETIRADO;RET       
4526371.0;RETIRADO;
4116126.0;RETIRADO;RET       
1836104.0;RETIRADO;
3967683.0;RETIRADO;RET       
2402643.0;RETIRADO;
1068540.0;RETIRADO;
2723238.0;RETIRADO;
10118253.0;RETIRADO;
3960508.0;RETIRADO;RET       
5302541.0;RETIRADO;
10886429.0;RETIRADO;
1466204.0;RETIRADO;
6796059.0;RETIRADO;
4617794.0;RETIRADO;
3777869.0;RETIRADO;
5615752.0;RETIRADO;
876418.0;RETIRADO;RET       
6765960.0;RETIRADO;
11843105.0;RETIRADO;RET       
2102038.0;RETIRADO;
10993099.0;RETIRADO;RET       
11460387.0;RETIRADO;
11697400.0;RETIRADO;RET       
4659612.0;RETIRADO;
5670650.0;RETIRADO;RET       
11247653.0;RETIRADO;
2735450.0;RETIRADO;
3815574.0;RETIRADO;RET       
2718164.0;RETIRADO;
3496891.0;RETIRADO;
10447057.0;RETIRADO;
6757146.0;RETIRADO;
3448422.0;RETIRADO;
4520771.0;RETIRADO;
4855450.0;RETIRADO;
6188489.0;RETIRADO;
5169309.0;RETIRADO;RET       
3995997.0;RETIRADO;
3994322.0;RETIRADO;
786330.0;RETIRADO;RET       
11770719.0;RETIRADO;RET       
89127.0;RETIRADO;RET       
344745.0;RETIRADO;RET       
4946352.0;RETIRADO;
5710333.0;RETIRADO;RET       
158971.0;RETIRADO;RET       
5495138.0;RETIRADO;RET       
7490582.0;RETIRADO;
1927555.0;RETIRADO;
11264942.0;RETIRADO;
1216527.0;RETIRADO;
7495964.0;RETIRADO;
10429875.0;RETIRADO;
11774941.0;RETIRADO;
1496739.0;RETIRADO;
866526.0;RETIRADO;
2527255.0;RETIRADO;
12154751.0;RETIRADO;
10586171.0;RETIRADO;
6266637.0;RETIRADO;
3969780.0;RETIRADO;
3219219.0;RETIRADO;
6180193.0;RETIRADO;
4491713.0;RETIRADO;
10126312.0;RETIRADO;
6564522.0;RETIRADO;
10936599.0;RETIRADO;RET       
4942513.0;RETIRADO;
6466705.0;RETIRADO;
1184555.0;RETIRADO;RET       
10679156.0;RETIRADO;RET       
11650306.0;RETIRADO;
544855.0;RETIRADO;RET       
2116735.0;RETIRADO;
164190.0;RETIRADO;RET       
4226848.0;RETIRADO;
7645236.0;RETIRADO;
1740808.0;RETIRADO;
416215.0;RETIRADO;RET       
5915809.0;RETIRADO;
5499760.0;RETIRADO;
11820273.0;RETIRADO;
6240798.0;RETIRADO;
5038913.0;RETIRADO;RET       
3246531.0;RETIRADO;
3496509.0;RETIRADO;RET       
2117295.0;RETIRADO;
6695532.0;RETIRADO;
2949588.0;RETIRADO;RET       
4544643.0;RETIRADO;
1457655.0;RETIRADO;
3460887.0;RETIRADO;
4249952.0;RETIRADO;
2923382.0;RETIRADO;
5075228.0;RETIRADO;
3093223.0;RETIRADO;
664270.0;RETIRADO;RET       
2689307.0;RETIRADO;
6004806.0;RETIRADO;
2994092.0;RETIRADO;
4921711.0;RETIRADO;RET       
4284427.0;RETIRADO;RET       
3635268.0;RETIRADO;
4856714.0;RETIRADO;
2747053.0;RETIRADO;
6151252.0;RETIRADO;RET       
8925114.0;RETIRADO;
5236630.0;RETIRADO;
3289525.0;RETIRADO;
2167979.0;RETIRADO;RET       
717238.0;RETIRADO;RET       
4230636.0;RETIRADO;RET       
4667513.0;RETIRADO;RET       
6980022.0;RETIRADO;
11544909.0;RETIRADO;
5837847.0;RETIRADO;
2424950.0;RETIRADO;
1729488.0;RETIRADO;
6350121.0;RETIRADO;RET       
1848375.0;RETIRADO;
3770929.0;RETIRADO;
4693612.0;RETIRADO;
4466034.0;RETIRADO;
1042126.0;RETIRADO;
1958424.0;RETIRADO;RET       
4938058.0;RETIRADO;
11059213.0;RETIRADO;
4312845.0;RETIRADO;
996777.0;RETIRADO;
3816404.0;RETIRADO;
77234.0;RETIRADO;RET       
2689409.0;RETIRADO;
1391872.0;RETIRADO;RET       
5114010.0;RETIRADO;RET       
2449655.0;RETIRADO;
3290126.0;RETIRADO;RET       
12057630.0;RETIRADO;
577627.0;RETIRADO;RET       
6950394.0;RETIRADO;RET       
1475961.0;RETIRADO;
2912342.0;RETIRADO;RET       
1978235.0;RETIRADO;RET       
8831738.0;RETIRADO;
1539497.0;RETIRADO;
7529625.0;RETIRADO;
12019391.0;RETIRADO;
6506959.0;RETIRADO;
11879837.0;RETIRADO;
4896110.0;RETIRADO;
6760790.0;RETIRADO;
7153144.0;RETIRADO;RET       
4016527.0;RETIRADO;
5725566.0;RETIRADO;RET       
107398.0;RETIRADO;RET       
12257684.0;RETIRADO;RET       
11968936.0;RETIRADO;
6830178.0;RETIRADO;
4064694.0;RETIRADO;
6083548.0;RETIRADO;
5711796.0;RETIRADO;RET       
7508826.0;RETIRADO;
3433898.0;RETIRADO;RET       
4574688.0;RETIRADO;
4347243.0;RETIRADO;
2942602.0;RETIRADO;
5827311.0;RETIRADO;
5521967.0;RETIRADO;
238053.0;RETIRADO;RET       
4550031.0;RETIRADO;
8492413.0;RETIRADO;RET       
1332752.0;RETIRADO;RET       
10870805.0;RETIRADO;
4907629.0;RETIRADO;RET       
1589839.0;RETIRADO;
4056919.0;RETIRADO;
6282583.0;RETIRADO;RET       
7487833.0;RETIRADO;
1505271.0;RETIRADO;
11795593.0;RETIRADO;RET       
1825619.0;RETIRADO;
5579009.0;RETIRADO;
2523643.0;RETIRADO;
4893351.0;RETIRADO;
10430573.0;RETIRADO;
6995748.0;RETIRADO;
5307165.0;RETIRADO;
2219808.0;RETIRADO;RET       
6642794.0;RETIRADO;RET       
4172204.0;RETIRADO;RET       
2130514.0;RETIRADO;
4485196.0;RETIRADO;RET       
387616.0;RETIRADO;RET       
5588555.0;RETIRADO;
7383676.0;RETIRADO;RET       
1561769.0;RETIRADO;
5075785.0;RETIRADO;RET       
287960.0;RETIRADO;RET       
10384571.0;RETIRADO;
3825813.0;RETIRADO;
7430099.0;RETIRADO;RET       
342388.0;RETIRADO;RET       
1336292.0;RETIRADO;
3077239.0;RETIRADO;
7378540.0;RETIRADO;
7315134.0;RETIRADO;
7364649.0;RETIRADO;
8999314.0;RETIRADO;
5850887.0;RETIRADO;
6473128.0;RETIRADO;RET       
10823811.0;RETIRADO;
6926526.0;RETIRADO;RET       
3518506.0;RETIRADO;
3242576.0;RETIRADO;RET       
4175673.0;RETIRADO;
184677.0;RETIRADO;RET       
